ENSG_ID,Antibody_ID,Gene name,Gene description,Image_URL,Spermatogonia_manual annotation,Spermatogonia_Predict_Proba,Spermatogonia_model prediction,Spermatogonia_GTL Score,Spermatogonia_intensity,Spermatogonia_localization,Preleptotene spermatocytes_manual annotation,Preleptotene spermatocytes_Predict_Proba,Preleptotene spermatocytes_model prediction,Preleptotene spermatocytes_GTL Score,Preleptotene spermatocytes_intensity,Preleptotene spermatocytes_localization,Pachytene spermatocytes_manual annotation,Pachytene spermatocytes_Predict_Proba,Pachytene spermatocytes_model prediction,Pachytene spermatocytes_GTL Score,Pachytene_spermatocytes_intensity,Pachytene_spermatocytes_localization,Round/early spermatids_manual annotation,Round/early spermatids_Predict_Proba,Round/early spermatids_model prediction,Round/early spermatids_GTL Score,Round/early spermatids_intensity,Round/early spermatids_localization,Elongated/late spermatids_manual annotation,Elongated/late spermatids_Predict_Proba,Elongated/late spermatids_model prediction,Elongated/late spermatids_GTL Score,Elongated/late spermatids_intensity,Elongated/late spermatids_localization,Sertoli cells_manual annotation,Sertoli cells_Predict_Proba,Sertoli cells_model prediction,Sertoli cells_GTL Score,Sertoli cells_cells_intensity,Sertoli cells_cells_localization,Leydig cells_manual annotation,Leydig cells__Predict_Proba,Leydig cells_model prediction,Leydig cells_GTL Score,Leydig cells_intensity,Leydig cells_localization,Peritubular cells_manual annotation,Peritubular cells_Predict_Proba,Peritubular cells_model prediction,Peritubular cells_GTL Score,Peritubular cells_intensity,Peritubular cells_localization
ENSG00000062582,HPA073947,MRPS24,mitochondrial ribosomal protein S24,//images.proteinatlas.org/73947/168197_A_6_6.jpg,1,0.943883836,1,0.0,2,Cytoplasmic,0,0.955956936,1,0.0,0,0,0,0.999999285,1,0.0,0,0,0,0.999999523,1,0.0,0,0,0,0.999983788,1,0.0,0,0,0,2.38e-10,0,0.0,0,0,1,0.000787864,0,0.0,2,Nuclear.Cytoplasmic,0,1.76e-08,0,0.0,0,0
ENSG00000063587,HPA000566,ZNF275,zinc finger protein 275,//images.proteinatlas.org/566/1143_A_5_6.jpg,1,1.0,1,1.0,2,Nuclear,1,1.0,1,1.0,2,Nuclear,0,0.217353374,0,1.0,0,0,1,1.0,1,1.0,1,Nuclear,0,0.021120008,0,1.0,0,0,0,3.25e-08,0,0.98,0,0,1,0.99998951,1,1.0,2,Nuclear,0,4.17e-10,0,0.0,0,0
ENSG00000063587,HPA000566,ZNF275,zinc finger protein 275,//images.proteinatlas.org/566/1143_A_6_6.jpg,1,1.0,1,1.0,2,Nuclear,1,1.0,1,1.0,2,Nuclear,0,0.76820904,0,1.0,0,0,1,1.0,1,1.0,1,Nuclear,0,0.257144928,0,1.0,0,0,0,1.74e-08,0,0.98,0,0,1,0.999895751,1,1.0,2,Nuclear,0,9.94e-07,0,0.0,0,0
ENSG00000063587,HPA000566,ZNF275,zinc finger protein 275,//images.proteinatlas.org/566/1143_A_4_6.jpg,1,0.999999285,1,1.0,2,Nuclear,1,1.0,1,1.0,2,Nuclear,0,0.112719409,0,1.0,0,0,1,1.0,1,1.0,1,Nuclear,0,0.249700367,0,1.0,0,0,0,1.52e-09,0,0.98,0,0,1,0.999999404,1,1.0,2,Nuclear,0,1.62e-08,0,0.0,0,0
ENSG00000064218,HPA077685,DMRT3,doublesex and mab-3 related transcription factor 3,//images.proteinatlas.org/77685/165030_A_4_6.jpg,0,0.999820232,1,0.0,0,0,0,1.0,1,0.0,0,0,1,0.877224445,1,0.0,3,Nuclear,1,0.975242317,1,0.0,3,Nuclear,1,0.236448169,0,0.0,3,Nuclear,0,1.94e-09,0,0.0,0,0,0,0.166161999,0,0.0,0,0,0,1.19e-10,0,0.0,0,0
ENSG00000064218,HPA077685,DMRT3,doublesex and mab-3 related transcription factor 3,//images.proteinatlas.org/77685/165030_A_5_6.jpg,0,0.109903403,1,0.0,0,0,0,0.999604642,1,0.0,0,0,1,0.456633091,0,0.0,3,Nuclear,1,0.924556494,1,0.0,3,Nuclear,1,0.57421422,0,0.0,3,Nuclear,0,7.53e-07,0,0.0,0,0,0,0.393503904,0,0.0,0,0,0,4.5e-09,0,0.0,0,0
ENSG00000064218,HPA077685,DMRT3,doublesex and mab-3 related transcription factor 3,//images.proteinatlas.org/77685/165030_A_6_6.jpg,0,1.0,1,0.0,0,0,0,0.991270483,1,0.0,0,0,1,0.98114264,1,0.0,3,Nuclear,1,0.0297323,0,0.0,3,Nuclear,1,0.828862846,0,0.0,3,Nuclear,0,0.0,0,0.0,0,0,0,0.77709651,0,0.0,0,0,0,8.15e-05,0,0.0,0,0
ENSG00000064393,HPA007611,HIPK2,homeodomain interacting protein kinase 2,//images.proteinatlas.org/7611/24269_A_5_6.jpg,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,0,0.026380502,0,1.0,0,0,0,0.005878499,0,1.0,0,0,0,0.113224402,0,1.0,0,0,0,0.0,0,0.01,0,0,1,0.999982476,1,1.0,1,Cytoplasmic,0,0.0,0,0.0,0,0
ENSG00000064393,HPA007611,HIPK2,homeodomain interacting protein kinase 2,//images.proteinatlas.org/7611/24269_A_6_6.jpg,1,0.999995708,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,0,0.553917587,0,1.0,0,0,0,0.353585213,0,1.0,0,0,0,0.259092838,0,1.0,0,0,0,2.38e-10,0,0.01,0,0,1,0.999971032,1,1.0,1,Cytoplasmic,0,5.77e-07,0,0.0,0,0
ENSG00000064393,HPA007611,HIPK2,homeodomain interacting protein kinase 2,//images.proteinatlas.org/7611/24269_A_4_6.jpg,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,0,0.329660773,0,1.0,0,0,0,0.086246461,0,1.0,0,0,0,0.192389324,0,1.0,0,0,0,5.96e-11,0,0.01,0,0,1,0.999934912,1,1.0,1,Cytoplasmic,0,3.89e-06,0,0.0,0,0
ENSG00000064687,HPA041564,ABCA7,ATP binding cassette subfamily A member 7,//images.proteinatlas.org/41564/160015_A_5_6.jpg,1,1.0,1,0.89,2,Cytoplasmic,0,0.033158556,0,0.24,0,0,0,0.065322138,0,0.6,0,0,0,0.795355082,0,0.91,0,0,0,0.000658453,0,0.82,0,0,0,0.0,0,0.0,0,0,1,0.999995649,1,0.73,2,Cytoplasmic,0,3.45e-08,0,0.0,0,0
ENSG00000064687,HPA041564,ABCA7,ATP binding cassette subfamily A member 7,//images.proteinatlas.org/41564/160015_A_6_6.jpg,1,1.0,1,0.89,2,Cytoplasmic,0,0.010383622,0,0.23,0,0,0,1.08e-07,0,0.59,0,0,0,0.117319554,0,0.91,0,0,0,0.009108269,0,0.82,0,0,0,0.0,0,0.0,0,0,1,0.999999225,1,0.72,2,Cytoplasmic,0,0.0,0,0.0,0,0
ENSG00000064687,HPA041564,ABCA7,ATP binding cassette subfamily A member 7,//images.proteinatlas.org/41564/160015_A_4_6.jpg,1,1.0,1,0.88,2,Cytoplasmic,0,0.05077289,0,0.23,0,0,0,7.46e-05,0,0.59,0,0,0,6.12e-06,0,0.91,0,0,0,0.021304227,0,0.82,0,0,0,0.0,0,0.0,0,0,1,1.0,1,0.71,2,Cytoplasmic,0,6.35e-07,0,0.0,0,0
ENSG00000064703,CAB015427,DDX20,DEAD-box helicase 20,//images.proteinatlas.org/15427/164774_A_5_6.jpg,0,4.58e-06,0,1.0,0,0,0,0.00884556,0,1.0,0,0,1,1.0,1,1.0,1,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,0,0.0,0,0.99,0,0,0,7.69e-08,0,1.0,0,0,0,0.0,0,0.99,0,0
ENSG00000064703,CAB015427,DDX20,DEAD-box helicase 20,//images.proteinatlas.org/15427/164774_A_6_6.jpg,0,0.000145365,0,1.0,0,0,0,0.051638145,0,1.0,0,0,1,1.0,1,1.0,1,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,0,0.0,0,0.99,0,0,0,1.01e-06,0,1.0,0,0,0,1.93e-06,0,0.99,0,0
ENSG00000064703,HPA005516,DDX20,DEAD-box helicase 20,//images.proteinatlas.org/5516/164762_A_5_6.jpg,0,0.000886264,0,1.0,0,0,0,0.497590899,0,1.0,0,0,0,0.280011147,0,1.0,0,0,1,1.0,1,1.0,2,Cytoplasmic,0,0.139428839,0,1.0,0,0,0,0.0,0,0.86,0,0,0,2.88e-06,0,1.0,0,0,0,3.71e-07,0,0.0,0,0
ENSG00000064703,HPA005516,DDX20,DEAD-box helicase 20,//images.proteinatlas.org/5516/164762_A_6_6.jpg,0,0.00150316,0,1.0,0,0,0,0.035741229,0,1.0,0,0,0,0.046161529,0,1.0,0,0,1,1.0,1,1.0,2,Cytoplasmic,0,0.31829223,0,1.0,0,0,0,0.0,0,0.86,0,0,0,4.38e-06,0,1.0,0,0,0,1.34e-08,0,0.0,0,0
ENSG00000064763,HPA015884,FAR2,fatty acyl-CoA reductase 2,//images.proteinatlas.org/15884/35295_A_6_6.jpg,1,0.999989927,1,1.0,3,Nuclear,0,0.307823211,0,1.0,0,0,0,0.077339433,0,1.0,0,0,1,1.0,1,1.0,1,Nuclear,0,0.088930964,0,1.0,0,0,0,1.49e-10,0,0.0,0,0,1,0.999945879,1,0.99,2,Cytoplasmic,0,1.47e-07,0,0.0,0,0
ENSG00000064763,HPA015884,FAR2,fatty acyl-CoA reductase 2,//images.proteinatlas.org/15884/35295_A_4_6.jpg,1,0.999999881,1,1.0,3,Nuclear,0,0.137774929,0,1.0,0,0,0,0.056205824,0,1.0,0,0,1,1.0,1,1.0,1,Nuclear,0,0.003747633,0,1.0,0,0,0,1.79e-10,0,0.0,0,0,1,0.999918818,1,0.99,2,Cytoplasmic,0,2.58e-06,0,0.0,0,0
ENSG00000065135,HPA042141,GNAI3,G protein subunit alpha i3,//images.proteinatlas.org/42141/109686_A_6_6.jpg,0,4.9e-06,0,0.82,0,0,0,0.639572561,0,0.22,0,0,0,0.138119504,0,0.57,0,0,0,0.678856552,0,0.89,0,0,0,0.003659614,0,0.78,0,0,1,0.965480089,1,0.0,3,Cytoplasmic,0,3.9e-07,0,0.66,0,0,0,2.81e-06,0,0.0,0,0
ENSG00000065135,HPA042141,GNAI3,G protein subunit alpha i3,//images.proteinatlas.org/42141/109686_A_4_6.jpg,0,8.07e-06,0,0.82,0,0,0,0.003726445,0,0.22,0,0,0,0.008599798,0,0.57,0,0,0,0.993101001,1,0.89,0,0,0,0.710616469,0,0.76,0,0,1,0.948152959,1,0.0,3,Cytoplasmic,0,5.91e-07,0,0.63,0,0,0,1.52e-05,0,0.0,0,0
ENSG00000065243,HPA057913,PKN2,protein kinase N2,//images.proteinatlas.org/57913/164559_A_5_6.jpg,1,4.21e-07,0,0.0,3,Nuclear,0,0.00185362,0,0.02,0,0,0,0.062308379,0,0.11,0,0,0,0.997455418,1,0.38,0,0,0,0.987259984,1,0.1,0,0,0,2.17e-07,0,0.0,0,0,1,1.75e-08,0,0.0,2,Nuclear,0,3.27e-05,0,0.0,0,0
ENSG00000065243,HPA057913,PKN2,protein kinase N2,//images.proteinatlas.org/57913/164559_A_6_6.jpg,1,0.985456705,1,0.0,3,Nuclear,0,1.0,1,0.02,0,0,0,1.0,1,0.11,0,0,0,1.0,1,0.38,0,0,0,0.971635461,1,0.1,0,0,0,0.06272386,0,0.0,0,0,1,0.52534008,0,0.0,2,Nuclear,0,8.34e-10,0,0.0,0,0
ENSG00000065243,HPA057913,PKN2,protein kinase N2,//images.proteinatlas.org/57913/164559_A_4_6.jpg,1,2.83e-05,0,0.0,3,Nuclear,0,0.000322811,0,0.02,0,0,0,0.999305844,1,0.11,0,0,0,0.999999225,1,0.38,0,0,0,1.0,1,0.1,0,0,0,5.52e-07,0,0.0,0,0,1,0.98169148,1,0.0,2,Nuclear,0,5.98e-05,0,0.0,0,0
ENSG00000066827,HPA020989,ZFAT,zinc finger and AT-hook domain containing,//images.proteinatlas.org/20989/48068_A_6_6.jpg,1,0.999992788,1,1.0,2,Nuclear,0,0.239414066,0,1.0,0,0,0,0.596458018,0,1.0,0,0,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,0,0.0,0,0.0,0,0,1,0.999992192,1,0.99,1,Cytoplasmic,0,5.81e-09,0,0.0,0,0
ENSG00000066827,HPA020989,ZFAT,zinc finger and AT-hook domain containing,//images.proteinatlas.org/20989/48068_A_4_6.jpg,1,0.999996722,1,1.0,2,Nuclear,0,0.160703227,0,1.0,0,0,0,0.211595923,0,1.0,0,0,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,0,3.78e-09,0,0.0,0,0,1,0.999974966,1,0.99,1,Cytoplasmic,0,2.4e-06,0,0.0,0,0
ENSG00000068078,CAB004231,FGFR3,fibroblast growth factor receptor 3,//images.proteinatlas.org/4231/11838_A_4_6.jpg,1,0.99999994,1,1.0,2,Membranous,0,0.009299038,0,1.0,0,0,0,3.17e-05,0,1.0,0,0,0,0.936215341,1,1.0,0,0,0,0.137685686,0,1.0,0,0,0,0.0,0,1.0,0,0,0,1.39e-08,0,1.0,0,0,0,0.0,0,1.0,0,0
ENSG00000068078,CAB004231,FGFR3,fibroblast growth factor receptor 3,//images.proteinatlas.org/4231/11838_A_5_6.jpg,1,1.0,1,1.0,2,Membranous,0,0.132713482,0,1.0,0,0,0,1.74e-05,0,1.0,0,0,0,1.68e-05,0,1.0,0,0,0,3.61e-08,0,1.0,0,0,0,0.0,0,1.0,0,0,0,1.14e-06,0,1.0,0,0,0,1e-07,0,1.0,0,0
ENSG00000068078,CAB004231,FGFR3,fibroblast growth factor receptor 3,//images.proteinatlas.org/4231/11838_A_6_6.jpg,1,0.99999994,1,1.0,2,Membranous,0,0.380281001,0,1.0,0,0,0,1.25e-05,0,1.0,0,0,0,0.100907087,0,1.0,0,0,0,0.018301511,0,1.0,0,0,0,5.36e-10,0,1.0,0,0,0,7.49e-08,0,1.0,0,0,0,1.48e-07,0,1.0,0,0
ENSG00000069020,HPA000544,MAST4,microtubule associated serine/threonine kinase family member 4,//images.proteinatlas.org/544/1389_A_5_6.jpg,1,0.99999994,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,0,0.010248508,0,1.0,0,0,0,1.39e-08,0,0.98,0,0,0,8.28e-07,0,1.0,0,0,0,1.22e-08,0,0.0,0,0
ENSG00000069020,HPA000544,MAST4,microtubule associated serine/threonine kinase family member 4,//images.proteinatlas.org/544/1389_A_6_6.jpg,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,0,0.002212794,0,1.0,0,0,0,1.17e-06,0,0.98,0,0,0,1.16e-05,0,1.0,0,0,0,9.63e-09,0,0.0,0,0
ENSG00000069020,HPA000544,MAST4,microtubule associated serine/threonine kinase family member 4,//images.proteinatlas.org/544/1389_A_4_6.jpg,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,0,0.221780747,0,1.0,0,0,0,4.47e-10,0,0.98,0,0,0,3.85e-06,0,1.0,0,0,0,0.0,0,0.0,0,0
ENSG00000069275,HPA062351,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1,//images.proteinatlas.org/62351/154552_A_5_6.jpg,0,0.068013042,1,0.0,0,0,0,0.912413776,1,0.0,0,0,0,0.601507068,0,0.06,0,0,0,0.000119115,0,0.24,0,0,0,0.004416628,0,0.05,0,0,1,0.000269781,0,0.0,3,Nuclear,1,0.933749616,1,0.0,3,Nuclear,1,0.717073858,1,0.0,3,Nuclear
ENSG00000069275,HPA062351,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1,//images.proteinatlas.org/62351/154552_A_6_6.jpg,0,0.999918342,1,0.0,0,0,0,0.999999881,1,0.0,0,0,0,0.999986291,1,0.06,0,0,0,0.999915898,1,0.24,0,0,0,0.993160367,1,0.05,0,0,1,0.014187844,0,0.0,3,Nuclear,1,0.967473328,1,0.0,3,Nuclear,1,0.719277143,1,0.0,3,Nuclear
ENSG00000069275,HPA062351,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1,//images.proteinatlas.org/62351/154552_A_4_6.jpg,0,0.999999821,1,0.0,0,0,0,0.981837571,1,0.0,0,0,0,0.999996424,1,0.06,0,0,0,1.03e-07,0,0.24,0,0,0,0.000104668,0,0.05,0,0,1,6.68e-07,0,0.0,3,Nuclear,1,0.996056616,1,0.0,3,Nuclear,1,0.000290811,0,0.0,3,Nuclear
ENSG00000070371,HPA075327,CLTCL1,clathrin heavy chain like 1,//images.proteinatlas.org/75327/166522_A_5_6.jpg,0,0.329476118,1,0.0,0,0,0,0.940040469,1,0.0,0,0,1,0.998480082,1,0.0,3,Cytoplasmic,1,0.9223333,1,0.0,3,Cytoplasmic,0,0.985147476,1,0.0,0,0,0,0.001550257,0,0.0,0,0,0,0.999907255,1,0.0,0,0,0,0.000726625,0,0.0,0,0
ENSG00000070371,HPA075327,CLTCL1,clathrin heavy chain like 1,//images.proteinatlas.org/75327/166522_A_6_6.jpg,0,0.999992251,1,0.0,0,0,0,1.0,1,0.0,0,0,1,0.633366764,0,0.0,3,Cytoplasmic,1,0.772593915,0,0.0,3,Cytoplasmic,0,4.62e-07,0,0.0,0,0,0,0.99999994,1,0.0,0,0,0,0.999980092,1,0.0,0,0,0,0.042254914,0,0.0,0,0
ENSG00000070371,HPA075327,CLTCL1,clathrin heavy chain like 1,//images.proteinatlas.org/75327/166522_A_4_6.jpg,0,0.991223037,1,0.0,0,0,0,0.999741495,1,0.0,0,0,1,0.999145865,1,0.0,3,Cytoplasmic,1,0.999999642,1,0.0,3,Cytoplasmic,0,0.999996841,1,0.0,0,0,0,0.03125931,0,0.0,0,0,0,0.996477187,1,0.0,0,0,0,4e-06,0,0.0,0,0
ENSG00000070526,HPA014975,ST6GALNAC1,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1",//images.proteinatlas.org/14975/167850_A_5_6.jpg,0,1.13e-08,0,1.0,0,0,0,7.62e-06,0,1.0,0,0,0,0.02801265,0,1.0,0,0,1,1.0,1,1.0,3,Nuclear,0,0.087406397,0,1.0,0,0,1,0.980377078,1,0.0,3,Membranous,0,4.63e-06,0,0.99,0,0,0,4.76e-07,0,0.0,0,0
ENSG00000070526,HPA014975,ST6GALNAC1,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1",//images.proteinatlas.org/14975/167850_A_6_6.jpg,0,6.07e-07,0,1.0,0,0,0,2.93e-07,0,1.0,0,0,0,0.469800532,0,1.0,0,0,1,1.0,1,1.0,3,Nuclear,0,0.072689131,0,1.0,0,0,1,0.841556728,1,0.0,3,Membranous,0,2.21e-09,0,0.99,0,0,0,1.64e-09,0,0.0,0,0
ENSG00000070669,HPA029318,ASNS,asparagine synthetase (glutamine-hydrolyzing),//images.proteinatlas.org/29318/66750_A_6_6.jpg,1,0.999999762,1,0.99,2,Cytoplasmic,0,1.54e-07,0,0.98,0,0,0,0.012369895,0,0.99,0,0,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,2,Nuclear,0,7.75e-10,0,0.0,0,0,1,0.999999285,1,0.99,1,Cytoplasmic,0,0.0,0,0.0,0,0
ENSG00000070669,HPA029318,ASNS,asparagine synthetase (glutamine-hydrolyzing),//images.proteinatlas.org/29318/66750_A_4_6.jpg,1,1.0,1,0.99,2,Cytoplasmic,0,0.002550735,0,0.98,0,0,0,0.206228718,0,0.99,0,0,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,2,Nuclear,0,0.0,0,0.0,0,0,1,1.0,1,0.99,1,Cytoplasmic,0,0.0,0,0.0,0,0
ENSG00000070950,HPA006716,RAD18,"RAD18, E3 ubiquitin protein ligase",//images.proteinatlas.org/6716/20715_A_5_6.jpg,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,2,Nuclear,0,0.6949805019999999,0,1.0,0,0,0,0.003184067,0,1.0,0,0,0,0.0,0,0.12,0,0,1,1.0,1,1.0,2,Cytoplasmic,0,5.21e-05,0,0.0,0,0
ENSG00000070950,HPA006716,RAD18,"RAD18, E3 ubiquitin protein ligase",//images.proteinatlas.org/6716/20715_A_6_6.jpg,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,2,Nuclear,0,0.424505621,0,1.0,0,0,0,0.051036458,0,1.0,0,0,0,0.0,0,0.11,0,0,1,0.999977827,1,1.0,2,Cytoplasmic,0,3.6e-05,0,0.0,0,0
ENSG00000070950,HPA006716,RAD18,"RAD18, E3 ubiquitin protein ligase",//images.proteinatlas.org/6716/20715_A_4_6.jpg,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,2,Nuclear,0,0.78854686,0,1.0,0,0,0,0.362214684,0,1.0,0,0,0,9.95e-09,0,0.08,0,0,1,0.999999583,1,1.0,2,Cytoplasmic,0,0.0001504,0,0.0,0,0
ENSG00000070950,HPA008752,RAD18,"RAD18, E3 ubiquitin protein ligase",//images.proteinatlas.org/8752/25120_A_5_6.jpg,1,0.999999642,1,1.0,3,Nuclear.Cytoplasmic,1,1.0,1,1.0,3,Nuclear.Cytoplasmic,0,0.266565412,0,1.0,0,0,0,0.306843221,0,1.0,0,0,0,8.96e-05,0,1.0,0,0,0,0.0,0,0.0,0,0,1,0.999937296,1,1.0,2,Cytoplasmic,0,1.16e-05,0,0.0,0,0
ENSG00000070950,HPA008752,RAD18,"RAD18, E3 ubiquitin protein ligase",//images.proteinatlas.org/8752/25120_A_6_6.jpg,1,0.99999994,1,1.0,3,Nuclear.Cytoplasmic,1,1.0,1,1.0,3,Nuclear.Cytoplasmic,0,0.035673618,0,1.0,0,0,0,0.520967185,0,1.0,0,0,0,0.020704342,0,1.0,0,0,0,0.0,0,0.0,0,0,1,1.0,1,1.0,2,Cytoplasmic,0,5.99e-07,0,0.0,0,0
ENSG00000070950,HPA008752,RAD18,"RAD18, E3 ubiquitin protein ligase",//images.proteinatlas.org/8752/25120_A_4_6.jpg,1,1.0,1,1.0,3,Nuclear.Cytoplasmic,1,1.0,1,1.0,3,Nuclear.Cytoplasmic,0,0.056495022,0,1.0,0,0,0,0.35724467,0,1.0,0,0,0,0.020133303,0,1.0,0,0,0,2.98e-11,0,0.0,0,0,1,0.999992609,1,1.0,2,Cytoplasmic,0,4.39e-08,0,0.0,0,0
ENSG00000071859,HPA003585,FAM50A,family with sequence similarity 50 member A,//images.proteinatlas.org/3585/11105_A_5_6.jpg,1,0.999999881,1,1.0,3,Nuclear,0,0.517178535,0,1.0,0,0,0,0.008400808,0,1.0,0,0,0,0.002239906,0,1.0,0,0,0,0.000104955,0,1.0,0,0,1,0.999489665,1,0.95,3,Nuclear,1,0.999989629,1,1.0,3,Nuclear,0,2.06e-07,0,0.0,0,0
ENSG00000071859,HPA003585,FAM50A,family with sequence similarity 50 member A,//images.proteinatlas.org/3585/11105_A_6_6.jpg,1,0.999999881,1,1.0,3,Nuclear,0,0.346076101,0,1.0,0,0,0,0.739219844,0,1.0,0,0,0,0.896104693,1,1.0,0,0,0,6.22e-06,0,1.0,0,0,1,0.99648422,1,0.95,3,Nuclear,1,1.0,1,1.0,3,Nuclear,0,5.36e-10,0,0.0,0,0
ENSG00000071859,HPA003585,FAM50A,family with sequence similarity 50 member A,//images.proteinatlas.org/3585/11105_A_4_6.jpg,1,0.99999994,1,1.0,3,Nuclear,0,0.48675099,0,1.0,0,0,0,2.84e-05,0,1.0,0,0,0,0.843007028,0,1.0,0,0,0,0.225769103,0,1.0,0,0,1,0.992328882,1,0.95,3,Nuclear,1,0.999975502,1,1.0,3,Nuclear,0,3.66e-06,0,0.0,0,0
ENSG00000072121,HPA055500,ZFYVE26,zinc finger FYVE-type containing 26,//images.proteinatlas.org/55500/134968_A_5_6.jpg,1,0.999967933,1,0.0,3,Cytoplasmic,1,0.957008719,1,0.03,3,Cytoplasmic,0,0.999997079,1,0.13,0,0,0,0.999955237,1,0.44,0,0,0,0.99999994,1,0.12,0,0,0,3.45e-06,0,0.0,0,0,0,0.280896455,0,0.0,0,0,0,0.508980393,0,0.0,0,0
ENSG00000072121,HPA055500,ZFYVE26,zinc finger FYVE-type containing 26,//images.proteinatlas.org/55500/134968_A_6_6.jpg,1,0.926371396,1,0.0,3,Cytoplasmic,1,0.224021137,0,0.03,3,Cytoplasmic,0,0.662202418,0,0.13,0,0,0,0.99995482,1,0.43,0,0,0,0.242339388,0,0.12,0,0,0,2.38e-10,0,0.0,0,0,0,0.543706536,0,0.0,0,0,0,0.0,0,0.0,0,0
ENSG00000072501,CAB025404,SMC1A,structural maintenance of chromosomes 1A,//images.proteinatlas.org/25404/54572_A_4_6.jpg,1,0.99999994,1,1.0,3,Nuclear,0,0.206964985,0,1.0,0,0,0,9.62e-05,0,1.0,0,0,0,0.187862784,0,1.0,0,0,0,0.062594533,0,1.0,0,0,0,0.0,0,0.99,0,0,1,0.999952734,1,1.0,2,Nuclear,0,0.0,0,0.05,0,0
ENSG00000072501,CAB025404,SMC1A,structural maintenance of chromosomes 1A,//images.proteinatlas.org/25404/54572_A_6_6.jpg,1,1.0,1,1.0,3,Nuclear,0,0.003805215,0,1.0,0,0,0,0.140731707,0,1.0,0,0,0,0.654399395,0,1.0,0,0,0,0.0035896,0,1.0,0,0,0,5.96e-11,0,0.99,0,0,1,0.99999994,1,1.0,2,Nuclear,0,8.16e-06,0,0.04,0,0
ENSG00000072609,HPA073826,CHFR,checkpoint with forkhead and ring finger domains,//images.proteinatlas.org/73826/164065_A_5_6.jpg,1,0.946327984,1,0.0,3,Nuclear,1,0.363515884,0,0.0,3,Nuclear,0,1.0,1,0.0,0,0,0,1.0,1,0.0,0,0,0,0.992507517,1,0.0,0,0,0,3.86e-08,0,0.0,0,0,0,0.009522489,0,0.0,0,0,0,5.59e-08,0,0.0,0,0
ENSG00000072609,HPA073826,CHFR,checkpoint with forkhead and ring finger domains,//images.proteinatlas.org/73826/164065_A_6_6.jpg,1,0.064780794,1,0.0,3,Nuclear,1,1.44e-05,0,0.0,3,Nuclear,0,0.960210621,1,0.0,0,0,0,0.998778164,1,0.0,0,0,0,0.998510063,1,0.0,0,0,0,5.15e-07,0,0.0,0,0,0,0.058474381,0,0.0,0,0,0,1.98e-07,0,0.0,0,0
ENSG00000072609,HPA073826,CHFR,checkpoint with forkhead and ring finger domains,//images.proteinatlas.org/73826/164065_A_4_6.jpg,1,0.653941989,1,0.0,3,Nuclear,1,0.995863795,1,0.0,3,Nuclear,0,1.08e-05,0,0.0,0,0,0,0.83331883,0,0.0,0,0,0,0.999886453,1,0.0,0,0,0,0.000121632,0,0.0,0,0,0,0.000285405,0,0.0,0,0,0,1.98e-07,0,0.0,0,0
ENSG00000073536,HPA018807,NLE1,notchless homolog 1,//images.proteinatlas.org/18807/43361_A_6_6.jpg,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,2,Nuclear,0,0.788570821,0,1.0,0,0,1,1.0,1,1.0,2,Cytoplasmic,0,0.000517167,0,1.0,0,0,0,0.0,0,0.0,0,0,1,1.0,1,0.99,2,Nuclear,0,1.88e-09,0,0.0,0,0
